id,outcome,t0,t1,t2,t4,t6,t8,t12,t24
156,1CMT_OA,0,0.518356166258962,1,0.691555627531931,0.27070199377941,0.202529384090401,0.0628264067565104,0.00416201426653112
157,1CMT_OA,0,1,0.976600665805398,0.72459500608694,0.75610342842957,0.344822714970588,0.275146043416783,0.0271463585980385
158,1CMT_OA,0,0.483947911436641,1,0.888074717806812,0.368461454223422,0.279865848508505,0.112581951726427,0.0117089644793605
159,1CMT_OA,0,0.789470154583461,0.587534949594083,1,0.744897090622818,0.39001804986465,0.245730809004676,0.0150051318503153
163,1CMT_OA,0,0.372946262504736,1,0.981711923318759,0.769265253044108,0.682850384858992,0.278490262200239,0.0149550772754606
166,1CMT_OA,0,0.600745773070257,0.929817073579766,0.947900548599464,0.824048476446292,0.750544396126644,1,0.220187765503683
168,1CMT_OA,0,0.555235493676713,0.908433044748732,0.823985308361062,0.973023500140636,1,0.475812932524862,0.0795319651890676
170,1CMT_OA,0,1,0.957704363737929,0.489998293662567,0.224938880889579,0.0705368211087018,0.00970328546370218,1.81866100835989e-05
171,1CMT_OA,0,0.612122404225428,1,0.650151435104319,0.459031700785081,0.147977887044383,0.109626698870846,0.00326311315576508
176,1CMT_OA,0,1,0.735229971906107,0.320163274987311,0.0748391613390297,0.0312447562960842,0.0027985181334596,3.21934795920346e-06
180,1CMT_OA,0,0.759180406003015,1,0.374687853880914,0.127463456722605,0.0360757099547892,0.00525728931849713,1.22729101694219e-06
182,1CMT_OA,0,1,0.99442603429306,0.902310392760009,0.768456558055961,0.559036229418994,0.348536194250884,0.023785056945843
185,1CMT_OA,0,0.568227442689097,1,0.626554336213306,0.389202360490358,0.243282604627633,0.0883796685325592,0.0020599685230078
186,1CMT_OA,0,0.485861623387459,1,0.805610907528074,0.642456269062501,0.408876449749479,0.216211236909589,0.0106960280507532
187,1CMT_OA,0,0.537897887886875,1,0.819635831775925,0.595692569578053,0.489237017025326,0.211010915955341,0.00161858756209788
189,1CMT_OA,0,1,0.619215797192682,0.188448818611674,0.05987949137804,0.0135917040229576,0.00126030792876146,6.24294127358941e-07
190,1CMT_OA,0,0.533977389274274,1,0.688655364500152,0.728613677689282,0.603420741792297,0.170439951612698,0.00961501969920546
194,1CMT_OA,0,0.553403990756684,0.651275838734078,1,0.785306073092076,0.491222420967578,0.307181766769057,0.0241794288547195
200,1CMT_OA,0,0.34121097821555,0.746201055889197,0.713683745408279,1,0.719103292790839,0.256700008330983,0.0584209884385022
201,1CMT_OA,0,0.479992281300563,1,0.699300826098112,0.899657989444602,0.548781069561448,0.319782628208443,0.0584076164299205
206,1CMT_OA,0,0.912047319002983,0.749888702803974,1,0.604833656808408,0.271995598313945,0.0846374562141357,0.00148715693243682
208,1CMT_OA,0,1,0.974244096606248,0.390275854010669,0.0768863982773082,0.0221070476518736,0.0025284337937401,1.96035323968912e-06
210,1CMT_OA,0,0.316585630754783,0.475350416105686,0.760419455681341,1,0.592118746400719,0.334631391820516,0.0786871396255081
212,1CMT_OA,0,0.458048934395705,0.558786186477878,1,0.828029243944519,0.655259374161381,0.445114261566003,0.08661630370598
213,1CMT_OA,0,0.364537597096522,0.734818933727179,1,0.573929723571421,0.620876111176529,0.250133864857145,0.0326572439753797
214,1CMT_OA,0,0.810772820591881,1,0.897128694606665,0.966549651835487,0.8980447208201,0.39921936815064,0.0498585053388368
216,1CMT_OA,0,1,0.641951250524718,0.259157773576535,0.071070774080089,0.0210532157464032,0.00156338837083753,1.82075068285561e-06
217,1CMT_OA,0,0.694797844544843,1,0.642872700237315,0.400317279070835,0.242845279284884,0.0405908582324122,0.000391330099059369
219,1CMT_OA,0,0.58679091680208,0.693662896472121,1,0.778356210873326,0.862945573904382,0.322656952999854,0.0337477814011095
220,1CMT_OA,0,0.502805480034828,0.833587430336249,1,0.842212767771342,0.516397139478864,0.3519137500768,0.0653814991012863
221,1CMT_OA,0,0.829957533166288,1,0.639144605714215,0.277562607506832,0.0552104219533798,0.00851963433541058,1.45342071140545e-05
224,1CMT_OA,0,1,0.856436549196068,0.303606314881155,0.156569414189871,0.0700453262348772,0.00645517890254039,9.51656065210337e-06
229,1CMT_OA,0,0.61837448465705,0.978017796318736,1,0.701662924457187,0.466361606155394,0.280053370683842,0.0273752371399674
230,1CMT_OA,0,0.770678494891038,0.98908890690553,1,0.621713548315875,0.424142538783784,0.134306295327232,0.00437555562882956
231,1CMT_OA,0,0.481249787712606,0.960513624986483,0.835216714655712,1,0.447599769670108,0.307425849394875,0.112833893579036
234,1CMT_OA,0,0.766312315699622,1,0.623615935892351,0.737887808738964,0.569917195688391,0.378860094681083,0.0427686788528642
235,1CMT_OA,0,0.854296906004396,1,0.560165162256125,0.252723266723342,0.0703270532887963,0.00843765361761957,7.45150540352408e-06
236,1CMT_OA,0,1,0.754610994120463,0.638125850008997,0.353963772336309,0.10913087281326,0.0283137639457771,0.000957183933113864
240,1CMT_OA,0,0.364012044296917,0.716446313624636,0.947719487430359,1,0.878933420698588,0.379725393837543,0.0741555310478247
241,1CMT_OA,0,0.575997754445813,0.80522611393175,1,0.422136898532124,0.192475517974196,0.0735433259285867,0.00123403281836209
242,1CMT_OA,0,0.387739993341269,0.598454473555834,1,0.98171257073618,0.543505447623114,0.446728555409299,0.0952845317767741
243,1CMT_OA,0,0.473138412427733,0.584456717395175,1,0.560696614842585,0.785304533811839,0.28976606051457,0.0391996947077836
247,1CMT_OA,0,0.649575777241951,0.801553775427454,1,0.591374889428031,0.558584678469226,0.173338173534762,0.00503141940357481
252,1CMT_OA,0,0.652213003004997,1,0.892532956225651,0.627073710256015,0.583723434224133,0.187973567753123,0.0143954241323304
253,1CMT_OA,0,0.232446717334262,0.422834019374467,1,0.398485655237681,0.500025777170093,0.220691544297795,0.0274718932706701
254,1CMT_OA,0,0.655603676418454,0.796512739460472,1,0.831594604111105,0.546394913284359,0.259637345550484,0.0143999779653136
256,1CMT_OA,0,0.50877731045817,0.535400600684443,0.835875320063769,1,0.543154539656534,0.569856607239046,0.11338012329401
257,1CMT_OA,0,1,0.828065712796705,0.903213058808068,0.547744589822153,0.399165986289026,0.0830203134909032,0.000524216007770478
259,1CMT_OA,0,0.878022651366139,1,0.998673703219555,0.932773641057587,0.700032041016346,0.450667195838914,0.0257726195407019
260,1CMT_OA,0,0.699495346755963,1,0.434933739914121,0.27966046455013,0.177762419421136,0.0272607243424698,0.000167050861835464
261,1CMT_OA,0,0.694855040385797,0.929276127121941,1,0.62966046014234,0.547496358558504,0.26284312627899,0.0292351023642599
262,1CMT_OA,0,1,0.755280779156023,0.568855028719647,0.317557937732898,0.153271165036606,0.0555847504900379,0.00214571680672869
263,1CMT_OA,0,0.764158211269446,0.887594478644254,1,0.985046204957521,0.576279618674303,0.478375720154293,0.0757569829315763
267,1CMT_OA,0,0.636462162549857,0.728237116205449,1,0.607274718501198,0.473761755288932,0.132496490812539,0.00593511545834796
268,1CMT_OA,0,1,0.783081420743111,0.839772367002984,0.66334897745215,0.475576137551165,0.107034432401625,0.00651402738741437
269,1CMT_OA,0,0.692618694505639,1,0.984977325528872,0.649890292010491,0.482604834273086,0.14526164510318,0.00778290691289287
270,1CMT_OA,0,1,0.852067492068351,0.533972112465643,0.157561698887186,0.122826201442268,0.0268874314537912,0.000312505040945426
271,1CMT_OA,0,0.508305573135678,1,0.90342213818835,0.889514113492562,0.706413440052922,0.41793969743811,0.142475857648824
272,1CMT_OA,0,0.355950899979489,1,0.815253363049625,0.846079350242586,0.888430668547806,0.485225068121594,0.120919208475021
274,1CMT_OA,0,0.668414690064634,0.87863272040614,0.93215524937222,1,0.923212708752944,0.328359067741717,0.0281234845071662
275,1CMT_OA,0,0.364662366405517,1,0.559536791869775,0.448945825544847,0.483248818154726,0.210110023478312,0.0223152833137385
276,1CMT_OA,0,0.572382976250858,0.775909015023606,1,0.562662106229947,0.735904037231457,0.326092063814869,0.156637632621639
277,1CMT_OA,0,0.71436751594802,1,0.831421811484129,0.480044610236155,0.191446975086966,0.0683601789675688,0.00173856375726868
278,1CMT_OA,0,1,0.406198353635328,0.143796885181725,0.0235587043273161,0.00817589216659878,0.000524823651011313,2.48376511475597e-07
279,1CMT_OA,0,0.627107649398548,1,0.977118757839459,0.928871485847233,0.795890379357796,0.861158236268004,0.141016738957947
280,1CMT_OA,0,0.409606449747155,0.443193628000545,0.843842553355101,1,0.879144011598977,0.505929166274151,0.146142529471929
286,1CMT_OA,0,0.889783003317023,1,0.846323018567293,0.572269782826659,0.237810488001532,0.0655279756573319,0.00130433648230105
287,1CMT_OA,0,0.514576420120552,0.896337493044175,0.649585647134611,1,0.508373560798055,0.241708109338834,0.013775303797596
289,1CMT_OA,0,0.497679222711532,1,0.811791485194376,0.609130641714224,0.417675924290262,0.217541443618549,0.0178278954325212
290,1CMT_OA,0,1,0.720034477005176,0.692569175261976,0.457265407685618,0.391005074676623,0.162790450389425,0.0260251955955161
292,1CMT_OA,0,0.603711457806805,1,0.822991000531334,0.507442047290939,0.356811981174647,0.145276740556825,0.0030863710578382
295,1CMT_OA,0,0.712959133663544,1,0.753040301440153,0.593104535941083,0.47804480366554,0.251760794218053,0.0187594334944343
296,1CMT_OA,0,0.461200947491859,0.462659102754067,1,0.56005938372658,0.435137506472498,0.327870012088481,0.0324611937334127
297,1CMT_OA,0,0.337361497414225,0.448979422686356,0.661825826039464,1,0.553235999024433,0.325699987731554,0.0974650917129702
299,1CMT_OA,0,0.810685880527375,1,0.639382013723706,0.449198121486341,0.400610234334738,0.237379037462036,0.0159681869863203
300,1CMT_OA,0,0.860065626101155,0.866990368307892,1,0.706372415035374,0.513001767173745,0.268103274114147,0.0429584515619438
303,1CMT_OA,0,0.566640623617273,0.764664637161892,1,0.883315727519972,0.571446362286512,0.694367797799778,0.194867371828843
304,1CMT_OA,0,0.642264496851213,0.978831916321238,1,0.571897173816683,0.84548696547115,0.448042955617915,0.152073219612573
309,1CMT_OA,0,0.760587627548826,0.862928496254159,0.790823155098363,1,0.568313429113926,0.5920271559738,0.15384221745946
311,1CMT_OA,0,0.399903585976992,0.570753393413949,1,0.540628429291851,0.559258697977039,0.247660050976,0.014701183501558
313,1CMT_OA,0,0.553212917980181,1,0.936471819275566,0.818799100789419,0.497185147697751,0.191628759020776,0.00363551039267674
315,1CMT_OA,0,0.367188976581641,0.518656849810538,0.938733964279406,0.889322775744292,1,0.64040745096572,0.115182789520583
316,1CMT_OA,0,0.43529529494463,0.898308963731002,0.664065736734205,1,0.680227959338916,0.541810079970758,0.0580537320232262
319,1CMT_OA,0,0.409493273695893,0.865522422874948,1,0.533614755715963,0.356714080159279,0.265598030218784,0.0414513532150841
324,1CMT_OA,0,0.60190398248421,0.848703686573166,0.875656392380125,1,0.420285816166643,0.197912924312693,0.0124039712555316
328,1CMT_OA,0,1,0.800335540540816,0.520159823656415,0.187815550300012,0.0946537457808102,0.0387580077427252,0.00110209672407389
330,1CMT_OA,0,0.72058356066148,1,0.529409928598102,0.408128875193491,0.17500453877058,0.0246567874462037,0.000123410200732078
